# source_robot: unitree_r1
# target_robot: robot_zky
# method: mink frame-task IK
# joint_limit_profile: hardware
# joint_limit_margin_fraction: 0.05
time,root_x,root_y,root_z,root_qx,root_qy,root_qz,root_qw,dof_left_hip_yaw_joint,dof_left_hip_roll_joint,dof_left_hip_pitch_joint,dof_left_knee_joint,dof_left_ankle_pitch_joint,dof_left_ankle_roll_joint,dof_right_hip_yaw_joint,dof_right_hip_roll_joint,dof_right_hip_pitch_joint,dof_right_knee_joint,dof_right_ankle_pitch_joint,dof_right_ankle_roll_joint,dof_body_joint,dof_left_shoulder_pitch_joint,dof_left_shoulder_roll_joint,dof_left_elbow_joint,dof_right_shoulder_pitch_joint,dof_right_shoulder_roll_joint,dof_right_elbow_joint
0.74,-0.0123510849,0.0249417468,0.167887742,-0.0347145594,-0.486463607,0.139358686,0.86181623,0.0125964096,-0.0412288101,0.3775,0.130477424,-0.00911739683,-0.0638838562,0.00778652477,-0.124568335,-0.3775,-0.0995985707,-0.00804834148,0.0529069525,-0.0234374012,-0.60378148,0.258540055,-0.239771485,0.669519722,-0.257459054,0.288488564
0.76,-0.00951574179,0.0276992462,0.167967386,-0.0360807149,-0.47243744,0.145824018,0.868467848,0.0156615404,-0.0539329613,0.3775,0.155843467,-0.0107167241,-0.0659082423,0.00780577316,-0.130700003,-0.3775,-0.115452459,-0.0091139783,0.0546009746,-0.0200949986,-0.618105995,0.265977865,-0.239206387,0.678344967,-0.25770118,0.290934145
0.78,-0.0050802253,0.0299888535,0.171531901,-0.0333522336,-0.457741867,0.150246118,0.875663244,0.0180650741,-0.0671671591,0.3775,0.183916742,-0.0123490483,-0.0679570034,0.00684712091,-0.137469394,-0.3775,-0.135603876,-0.010035344,0.0562849384,-0.0167380935,-0.630970762,0.273700508,-0.23826651,0.684974814,-0.258183839,0.292803834
0.8,0.000667319991,0.0309578973,0.173062768,-0.027021941,-0.440992714,0.152204908,0.884097792,0.0190829918,-0.0795191347,0.3775,0.214388865,-0.0139810245,-0.0699913777,0.00494191541,-0.144577529,-0.3775,-0.15890114,-0.0108820005,0.0579489803,-0.0134815817,-0.642332356,0.281768176,-0.237116529,0.690062096,-0.259463972,0.294231744
0.82,0.00796801998,0.0332687122,0.174291468,-0.0172990942,-0.426265803,0.149315106,0.892021976,0.0185399528,-0.0905535226,0.3775,0.246722728,-0.0156020031,-0.0719923555,0.00150342398,-0.151608509,-0.3775,-0.186106355,-0.0116671672,0.0596143222,-0.0096173346,-0.65276609,0.28969299,-0.235983342,0.693675647,-0.262042227,0.295218119
0.84,0.0125969326,0.0349468615,0.176763072,-0.00961133207,-0.411244293,0.14572064,0.899750659,0.0165163249,-0.100056129,0.3775,0.279985332,-0.0171687175,-0.0739513898,-0.00316160372,-0.158640346,-0.3775,-0.216105851,-0.0124427758,0.061268946,-0.00618808957,-0.661852548,0.2971918,-0.234844158,0.697086783,-0.265493904,0.296127402
0.86,0.0156241621,0.0361851279,0.17990463,-0.00322891607,-0.398531229,0.142956846,0.905939167,0.0129675203,-0.107930396,0.3775,0.314412348,-0.0187027616,-0.0758701833,-0.00844614961,-0.166750039,-0.3775,-0.248490879,-0.0132374547,0.0628812527,-0.00315690058,-0.669935866,0.304144835,-0.233762759,0.700514052,-0.269364079,0.296984901
0.88,0.0216806367,0.0388259605,0.182284001,0.0020078639,-0.386255318,0.141775788,0.911428782,0.00832721419,-0.114730802,0.3775,0.34951942,-0.0201691351,-0.0777637916,-0.0142682998,-0.175849522,-0.3775,-0.282752899,-0.0140857608,0.0644332225,-0.00073435128,-0.676609412,0.310651986,-0.232695577,0.703676133,-0.273127268,0.297716648
0.9,0.0290117782,0.0395492765,0.18441811,0.00644473262,-0.374494594,0.14196732,0.916273728,0.0021168267,-0.119694102,0.3775,0.385991972,-0.0215759795,-0.0796254997,-0.0205269739,-0.18632891,-0.3775,-0.318860437,-0.0150070639,0.0659110512,0.000727251085,-0.681824701,0.317113246,-0.231662744,0.706753734,-0.276254932,0.29830046
0.92,0.0373638262,0.0349791877,0.184573778,0.00988585788,-0.361082407,0.142587949,0.921515297,-0.00501057471,-0.123599268,0.3775,0.423342826,-0.022885828,-0.0814813547,-0.0277573677,-0.197281874,-0.3775,-0.356540746,-0.0160431582,0.067308241,0.00186311176,-0.685575427,0.323517241,-0.230627295,0.708823158,-0.279048736,0.298549918
